rideHailAgentID,xCoord,yCoord
rideHailAgent-10104-2013000939162-150811,683196.6031425259,4821179.928521851
rideHailAgent-1105-2015000938182-3112741,680308.3638771203,4820840.228212238
rideHailAgent-1106-2012000829853-016651,681711.6105860268,4823722.782223087
rideHailAgent-1001-2012000987013-020255,678972.7685675616,4823395.753456483
rideHailAgent-700-2012000397841-07956,683335.5779879589,4823860.838635046
rideHailAgent-10104-2015000467368-1100023,683642.6121219501,4818939.515178877
rideHailAgent-700-2014000901035-079582,681918.0816611779,4824446.218075711
rideHailAgent-406-2012000190101-23858,684708.8100013568,4823872.418869997
rideHailAgent-1002-2014000533554-072810,679436.8126783903,4823053.406989715
rideHailAgent-300-2013000895447-149643,685429.2749302534,4825636.891494888
rideHailAgent-1803-2012000252732-15254,683026.7691007133,4820526.780272436
rideHailAgent-1902-2013000890503-049557,685476.6892912972,4820902.657766971
rideHailAgent-300-2014000475106-070907,685011.1919781683,4826057.710545787
rideHailAgent-10405-2016000069252-0126613,681013.3483843264,4825726.761437376
rideHailAgent-406-2012000768371-015072,685319.0349558076,4824150.653081903
rideHailAgent-407-2013000055922-030413,684679.278631281,4824101.587018897
rideHailAgent-1500-2014000385209-069670,683569.7080946574,4824073.654472056
rideHailAgent-100-2016000364640-0132707,684938.1202638076,4826076.358889236
rideHailAgent-1902-2014000475106-070951,686641.1346533084,4820739.843610476
rideHailAgent-1106-2015000213571-195532,678514.0597355887,4822849.55228512
rideHailAgent-10103-2015001504336-0124254,680040.9766986222,4821205.132015034
rideHailAgent-1106-2015001110576-0116293,678678.5588215352,4820602.737797071
rideHailAgent-300-2012000965843-019942,684632.9240989885,4826185.090453445
rideHailAgent-406-2015000157314-094163,685282.1351916627,4825849.025938604
rideHailAgent-100-2012000131467-02298,683833.1732072313,4827428.1372994175
rideHailAgent-10405-2013000744216-047598,681723.154511652,4825015.102363246
rideHailAgent-408-2015000128096-093321,684972.7889387393,4826074.336199136
rideHailAgent-407-2014000853772-078359,684857.426737312,4824121.184565424
rideHailAgent-1803-2015000712347-2104755,684907.9454770671,4822822.309756957
rideHailAgent-201-2014001049077-083227,685638.3967860154,4825771.149022814
rideHailAgent-201-2014000568068-073958,681338.2842482915,4824824.246916036
rideHailAgent-201-2014001239636-088179,683824.9684460438,4824016.8032409735
rideHailAgent-1500-2014001225955-087959,683740.1418292632,4821047.974751997
rideHailAgent-1803-2013000105963-031964,686956.3618007164,4820274.624003183
rideHailAgent-300-2013001160384-054683,685030.3512420532,4828349.751593488
rideHailAgent-1106-2013000871283-149303,679904.1279193709,4821481.172400191
rideHailAgent-1002-2015001283493-0119987,681000.1433910734,4824444.220109135
rideHailAgent-10401-2013000914558-050149,683164.822222972,4820273.659457409
rideHailAgent-1804-2012000420927-08837,683313.9728054063,4823518.692356681
rideHailAgent-1105-2016000559873-2138414,678761.9976513076,4819702.38209657
rideHailAgent-300-2016001315095-0153713,683123.6287473032,4826360.02205997
rideHailAgent-10104-2015000875080-2111094,685085.4548341562,4823151.223465066
rideHailAgent-1106-2015001146120-0116698,678250.907674031,4822492.9815956615
rideHailAgent-1902-2012000719213-014223,683609.5168841962,4819265.397572654
rideHailAgent-1106-2013001128965-053859,678375.01951742,4821020.831558676
rideHailAgent-300-2016000423611-1134576,683796.3317782085,4823230.442126272
rideHailAgent-1101-2012001173951-023651,681398.9980990827,4820295.854298499
rideHailAgent-1105-2016000778909-0143806,678488.4247282796,4819666.064178586
rideHailAgent-1106-2015001059501-0115109,678806.6511306815,4820183.294965889
rideHailAgent-10104-2016000930780-2146584,685456.8342682993,4819154.946949507
rideHailAgent-1600-2014000212413-166059,683601.8270466363,4822567.144821338
rideHailAgent-10103-2012000965843-019932,678681.5597742989,4819648.408720291
rideHailAgent-406-2015001384599-0122220,684699.7954771074,4824716.588091228
rideHailAgent-406-2015000242612-095903,684487.1075500543,4823934.348855081
rideHailAgent-1002-2015001024517-0114622,680670.3590107054,4824767.059675595
rideHailAgent-1107-2015000542370-0100852,678760.3544814772,4820896.594951849
rideHailAgent-1001-2013000663889-045938,681739.9974388835,4823848.09195847
rideHailAgent-10102-2016001009358-0147870,681680.5459157245,4819205.196857267
rideHailAgent-202-2016000749016-0142518,679915.0467229487,4825925.81998693
rideHailAgent-1803-2016000874667-1145270,686546.8556091154,4820304.723373794
rideHailAgent-408-2015001324443-0121306,684508.3125107945,4824794.45916244
rideHailAgent-10104-2014000954649-180833,685446.5993974619,4819209.137570754
rideHailAgent-10405-2012000276290-05799,680833.8951779533,4824783.865861996
rideHailAgent-1106-2016000829745-0144558,678570.8571189706,4822975.372487389
rideHailAgent-100-2012000353261-16791,684676.609102476,4823959.763980363
rideHailAgent-1002-2014000929020-080208,681306.1301668807,4823816.295001067
rideHailAgent-202-2013000179683-033584,681633.0025998863,4823955.635282785
rideHailAgent-1101-2015000467368-0100040,679544.7400886281,4820429.673416731
rideHailAgent-1902-2016000637854-0139868,683415.463722558,4819697.644075337
rideHailAgent-1106-2016001437406-0155469,678783.9588062485,4820777.644347798
rideHailAgent-1803-2014001004621-382351,686719.8524921995,4820198.421082422
rideHailAgent-1106-2015000025937-091816,680858.2700596562,4824278.050355691
rideHailAgent-10104-2012000081021-01583,683445.9704877879,4820412.732401091
rideHailAgent-1801-2016000970031-0147136,684863.6427733812,4822752.874563714
rideHailAgent-100-2012000217991-04272,684671.5714848883,4828451.007755595
rideHailAgent-1801-2014000113616-363960,687040.3928726154,4820372.359129567
rideHailAgent-1803-2016000795335-1144148,683062.5309833095,4820513.272651271
rideHailAgent-10104-2016000255662-0130852,682720.2734925117,4820664.636158661
rideHailAgent-1105-2014001338541-289740,681200.6937881394,4820606.903396468
rideHailAgent-1106-2015000046865-092299,678441.4180912836,4821734.160869832
rideHailAgent-10104-2013000040126-030220,682970.6237988799,4821285.058937656
rideHailAgent-1101-2012001382026-027331,683399.0625042074,4821404.241149168
rideHailAgent-408-2016000069252-1126478,687495.4091537095,4825113.504943337
rideHailAgent-408-2016000295788-0131891,686259.7578473828,4824756.031901139
rideHailAgent-10104-2015000938182-4112693,683403.4991151915,4819306.393584267
rideHailAgent-10104-2016000335446-1132265,684217.7280876213,4818695.016833768
rideHailAgent-1200-2016001216686-0151394,680869.7487983352,4825042.939730324
rideHailAgent-1002-2016000250854-0130418,681418.8780127565,4823608.750410306
rideHailAgent-1500-2013000579338-044118,683191.636150066,4821252.94898662
rideHailAgent-1105-2013000761056-147761,679701.8648482312,4821661.448764634
rideHailAgent-1105-2015000795744-2107497,680215.3618201145,4821029.765574425
rideHailAgent-1902-2014001139730-185547,683421.6031611086,4820578.840521503
rideHailAgent-300-2015001225649-0118808,683272.169877462,4826246.274222681
rideHailAgent-1500-2016001216686-0151284,683104.5000305893,4820597.795693736
rideHailAgent-1002-2014000641447-075324,679077.3199092615,4823547.05659923
rideHailAgent-1101-2016001105674-0149127,683680.7102485985,4823799.191511132
rideHailAgent-10103-2014000560532-073689,678426.8064861342,4819525.705481673
rideHailAgent-1002-2016000030757-1125301,678486.4685420728,4822981.392536788
rideHailAgent-1803-2014000490800-071811,686603.1011127849,4820054.541277255
rideHailAgent-700-2014001061014-083627,683517.7371396245,4823829.888032954
rideHailAgent-202-2012000539363-010504,681067.3936753812,4824241.7041819235
rideHailAgent-10104-2014000031594-161354,684795.954524971,4819078.056509215
rideHailAgent-1002-2016000985817-0147450,681013.3328613918,4824585.435166304
rideHailAgent-10103-2016000715950-0141903,678726.2908851833,4819226.96089815
rideHailAgent-1803-2013000136970-032598,687105.3333750287,4820477.1577442
rideHailAgent-1105-2016000547749-0137815,680073.4726223494,4821110.721634771
rideHailAgent-10600-2012001377121-027273,685118.7630099508,4821766.94028639
rideHailAgent-408-2013000365992-138334,685069.0080539061,4825597.921323011
rideHailAgent-100-2016000012225-1124499,683611.6967505213,4824872.029692991
rideHailAgent-1107-2013000068309-031145,680095.3204878957,4821333.612737143
rideHailAgent-1002-2013000107750-032134,680491.1697533879,4824580.568910392
rideHailAgent-100-2016000510160-0136574,681189.492102478,4825713.767693391
rideHailAgent-1106-2013000226280-134823,678361.4362042692,4822556.508480139
rideHailAgent-1108-2016001225736-1152127,680030.2122342505,4820970.98325035
rideHailAgent-1101-2012001111261-122425,682523.3496420329,4820216.194954606
rideHailAgent-10104-2012000871125-117831,683139.5359486393,4821471.62711668
rideHailAgent-1200-2014001079306-083785,679985.4653470042,4821105.696527669
rideHailAgent-10102-2014000630646-175064,679975.5535895018,4819194.120561419
rideHailAgent-406-2013001308560-057628,686293.132890818,4823735.0992288785
rideHailAgent-1700-2015000794086-0107393,684745.8086043955,4823122.363126341
rideHailAgent-1801-2014000479404-071252,684288.0364389609,4824425.248788511
rideHailAgent-408-2013001099005-153706,684818.0553192495,4825713.8035547845
rideHailAgent-700-2013000377800-238730,682020.3288684267,4823909.107006923
rideHailAgent-1002-2012000997860-020378,679180.1085304979,4823733.106535719
rideHailAgent-1902-2013000204341-034591,686300.810784343,4819817.78839752
rideHailAgent-10103-2012000923823-118557,678754.5500126539,4819329.3938844055
rideHailAgent-10405-2012000529759-010404,679295.1049794742,4828861.894832713
rideHailAgent-408-2014001194700-087274,687014.2273728482,4825715.975284299
rideHailAgent-1106-2015000290126-196706,678522.5149804394,4820895.759303964
rideHailAgent-202-2012000397841-07815,683697.68842814,4823865.598501683
rideHailAgent-201-2014001239636-088222,685589.1890368781,4824697.706964481
rideHailAgent-1902-2016000476834-0135854,683190.514651164,4821213.326756226
rideHailAgent-1803-2013001324553-057873,682524.7144460281,4822572.040947071
rideHailAgent-1107-2013000341290-037570,679887.7464014577,4821414.137227747
rideHailAgent-405-2014000182228-065693,684219.8964658176,4824867.057380462
rideHailAgent-1902-2015001250406-0119319,684985.9076947334,4819781.90649951
rideHailAgent-1801-2012000388919-07595,686536.7840482723,4822196.313517909
rideHailAgent-1700-2016001017892-0147934,684716.3256933584,4823230.270216009
rideHailAgent-1600-2012001226146-024032,682417.1327908282,4822990.3271429045
rideHailAgent-1101-2013000797436-048318,678966.1757702661,4821796.587495048
rideHailAgent-1101-2016000479494-0136019,682199.1106706496,4820623.846321857
rideHailAgent-406-2015001250896-0119375,684445.7837513392,4824332.283910965
rideHailAgent-407-2016000471794-0135699,684802.156552836,4824850.338149643
rideHailAgent-10102-2015001195146-1117716,680004.7175535061,4821391.975084856
rideHailAgent-1804-2014001044526-082899,684651.6584676623,4824010.456352707
rideHailAgent-700-2012000816252-016034,682711.1967740196,4823649.961864227
rideHailAgent-1108-2012001244798-024294,679294.050938149,4819611.257445209
rideHailAgent-405-2015000480109-0100182,684914.1029442315,4822438.323668153
rideHailAgent-10600-2012000353261-27047,682316.3789605219,4822918.553838487
rideHailAgent-406-2012000256308-05270,686661.007024029,4823194.4354360765
rideHailAgent-1108-2014000012719-061009,678474.8865559842,4819730.020390331
rideHailAgent-500-2016000456810-0135367,683191.7601864596,4823643.651843979
rideHailAgent-1804-2013000226280-035129,684280.4478361431,4823569.481368313
rideHailAgent-401-2016000819398-0144379,685719.3108423924,4823393.493251256
rideHailAgent-300-2015000260882-096143,686270.8966229338,4825523.343492135
rideHailAgent-405-2013001274069-056917,687213.6349346322,4823771.054042385
rideHailAgent-600-2013001457521-059924,683229.9907071945,4823188.170913609
rideHailAgent-900-2013000668727-146176,680656.7851077927,4823915.253722355
rideHailAgent-10102-2015001143779-1116593,679534.6975894861,4819470.648109999
rideHailAgent-900-2012000539363-010557,681957.5525333934,4823677.584464317
rideHailAgent-10104-2014000987574-181085,679273.2118509697,4820536.635960897
rideHailAgent-1804-2015000792200-0107263,684306.2886693199,4824170.050653059
rideHailAgent-10103-2016000246130-0130206,683220.6177090169,4820326.189237973
rideHailAgent-201-2012000221226-04668,683595.0307136545,4823748.395371491
rideHailAgent-1101-2016001210684-2150733,680469.3694665158,4819314.3648783155
rideHailAgent-1200-2014001205505-087536,683385.3167106899,4823915.339334872
rideHailAgent-406-2015000518940-0100575,686992.9313873291,4822910.607544179
rideHailAgent-1600-2014000292394-268415,684441.4423207176,4821943.940821491
rideHailAgent-405-2014000125384-064370,684537.3685003167,4824164.589282439
rideHailAgent-1803-2012000836407-216793,687340.8688554047,4822347.126372082
rideHailAgent-300-2012000336992-06357,685010.9212969228,4825077.869194543
rideHailAgent-500-2014000159546-065087,684542.0173419078,4823388.421204934
rideHailAgent-1107-2013000226280-135041,678694.0312675576,4822095.771414057
rideHailAgent-10104-2016000012225-1124404,686675.3149560465,4818988.9637334775
rideHailAgent-201-2014001139730-085423,682929.2645558618,4825264.749394669
rideHailAgent-1105-2013000772599-247858,678458.719776857,4820027.584988292
rideHailAgent-1804-2012000965843-119920,686734.0346637737,4822247.889910512
rideHailAgent-1600-2012000539363-010527,684177.1376349872,4821444.474674998
rideHailAgent-1105-2013000293337-037015,678526.5312018164,4819652.6133734165
rideHailAgent-1902-2015000587248-0101827,683401.8488582352,4819582.074203586
rideHailAgent-10104-2015000213571-295684,679914.4963673776,4821500.232309494
rideHailAgent-1801-2012000719213-114310,687103.3875139164,4819066.169734532
rideHailAgent-1106-2015000587248-1101818,678635.6493884805,4821960.829793249
rideHailAgent-1902-2013000190262-034029,686571.5781369739,4820225.202969953
rideHailAgent-1105-2013000293337-037191,678637.4064634772,4819658.860779993
rideHailAgent-10102-2016000351192-0132330,682545.5850459699,4824621.818175123
rideHailAgent-900-2016001399217-0154264,681994.3121324058,4824084.750436875
rideHailAgent-405-2015000875080-0111218,686881.4347561782,4823613.26626785
rideHailAgent-1801-2012000747410-014614,683158.3540053542,4820589.393544859
rideHailAgent-100-2016001216686-0151336,683275.044569691,4825922.959270244
rideHailAgent-406-2016000155763-1128323,684600.1976997842,4823981.594797567
rideHailAgent-1600-2012000793579-015253,683555.8211978378,4822494.568499518
rideHailAgent-10405-2016000234950-0129938,680254.4801249471,4826419.017727036
rideHailAgent-405-2012000131467-02389,687200.588103853,4825206.903399257
rideHailAgent-202-2013000153074-032851,680920.79028719,4824777.302218433
rideHailAgent-10405-2015001310306-0120452,680681.1799179802,4825633.247056009
rideHailAgent-10104-2015000290126-196688,682647.8351463486,4820585.893171297
rideHailAgent-600-2015000795744-1107480,684205.8445499454,4824064.293259033
rideHailAgent-10405-2013001355501-058213,680738.5285498827,4825153.647685117
rideHailAgent-500-2016001216686-0151271,683483.1356761815,4823680.419399995
rideHailAgent-405-2014001002756-081979,687064.1874388079,4825227.586604921
rideHailAgent-1901-2015000207675-095190,683189.224493099,4820622.876671242
rideHailAgent-10104-2012000177185-13449,683107.0874583647,4820687.821794437
rideHailAgent-700-2013000377800-238970,682363.6855703334,4823675.067209751
rideHailAgent-406-2012000116810-01990,685358.5628009358,4826018.125607092
rideHailAgent-100-2016000364640-0132399,684784.6869339044,4825357.56493127
rideHailAgent-10104-2015000949415-3112844,682360.1025229692,4823830.162051419
rideHailAgent-100-2013000168908-133204,685233.0068955768,4825763.037881028
rideHailAgent-408-2016001438850-1155569,684545.088672391,4828393.01387673
rideHailAgent-401-2016001437406-0155456,684505.4584235442,4824436.0559207415
rideHailAgent-1803-2012000797087-015363,682879.2549044956,4820471.013055694
rideHailAgent-100-2012000325210-06178,684041.1728129832,4828058.304736876
rideHailAgent-700-2015000635597-0103568,683039.8879290863,4823849.6370431855
rideHailAgent-10103-2015000810401-3108551,678525.5877715242,4819752.528967622
rideHailAgent-1001-2016001487612-0157322,681217.7940157065,4823535.3624629155
rideHailAgent-407-2012000965843-019885,687273.6117326202,4823249.447970188
rideHailAgent-900-2013001348757-058065,681278.8202693451,4823627.401193294
rideHailAgent-1101-2014001331531-089420,680225.1783195566,4820715.382558186
rideHailAgent-600-2013000703874-047192,684152.2936418412,4823229.996891038
rideHailAgent-1801-2016001403610-0154345,686669.2669497079,4820351.985715629
rideHailAgent-1804-2013000717221-047294,683914.4823597008,4823351.984718284
rideHailAgent-401-2016000435003-0134700,686187.728585016,4824496.501710263
rideHailAgent-201-2016000275343-0131538,684173.1520964534,4824675.758501409
rideHailAgent-10405-2015000282851-096549,681609.1261944986,4824925.001539808
rideHailAgent-10104-2016000435003-2134694,684439.2652791226,4820169.11659998
rideHailAgent-1101-2013000179683-033726,682837.173619409,4820226.62977514
rideHailAgent-10102-2013001153397-054096,683361.0537557217,4820151.469147018
rideHailAgent-1902-2014001289991-089063,684566.6482557809,4820439.094352292
rideHailAgent-1105-2015000810401-0108621,678736.7370999547,4819387.977112124
rideHailAgent-1902-2013000775458-047926,685115.3132855559,4819502.570107435
rideHailAgent-10102-2015000726028-2105301,683598.7436428134,4820531.569886749
rideHailAgent-10600-2015000245924-095962,683221.6052308137,4821298.06791056
rideHailAgent-1108-2015000046388-092085,678874.206254477,4820249.628291498
rideHailAgent-408-2012000057088-0702,685350.1393689441,4826068.872732057
rideHailAgent-300-2013000606389-244517,684922.2346545758,4823926.838321748
rideHailAgent-600-2014000869030-178995,684045.9516885638,4823001.822778522
rideHailAgent-10103-2012001433817-028650,678439.7181212377,4819816.470746666
rideHailAgent-1700-2015001219743-0118256,685442.2991688265,4822266.843140739
rideHailAgent-1803-2015000712347-2105003,682526.0131518795,4822837.911195701
rideHailAgent-1600-2014001176958-086879,684471.4818415316,4822972.426234589
rideHailAgent-1600-2016001082300-0148522,684459.2546144662,4821936.487693748
rideHailAgent-1801-2013000641153-045512,682935.9810258545,4820343.2568259295
rideHailAgent-10102-2013000377800-438687,680259.2252746741,4818943.838472491
rideHailAgent-1106-2015000712347-1104739,681199.3710366165,4824447.297546298
rideHailAgent-1108-2014000159546-065167,682130.4123964697,4819436.165349363
rideHailAgent-201-2014001318941-089180,683714.4455068136,4825345.107058638
rideHailAgent-1106-2013000168908-333253,680865.6770281959,4823607.106811413
rideHailAgent-1600-2014000019711-061178,683693.7453009256,4822097.78819293
rideHailAgent-10600-2015000432212-099565,682084.9335523475,4821739.47110021
rideHailAgent-300-2015000502599-0100429,684730.1759957112,4825245.330554767
rideHailAgent-1500-2013000564255-143681,683122.7178511289,4821749.890877965
rideHailAgent-1804-2014000119219-064131,687238.0912681841,4822032.373785301
rideHailAgent-1106-2015000025937-091796,680876.3913728046,4824171.970664992
rideHailAgent-202-2013001274069-056952,681285.3245768799,4823479.273257271
rideHailAgent-407-2016001459467-0156281,684641.7435912351,4824703.78114218
rideHailAgent-10103-2013000438496-040502,678633.4907625138,4819770.764036579
rideHailAgent-401-2013000272718-036375,685895.0371937653,4824433.476136038
rideHailAgent-10104-2015001453276-0123281,683030.2706491548,4819607.650872954
rideHailAgent-1803-2014000488669-171664,682506.9561079594,4822693.263280013
rideHailAgent-1101-2015000708879-0104608,681873.8990537457,4819648.564636101
rideHailAgent-1700-2014001045407-083005,685652.7818092797,4822270.644261618
rideHailAgent-10102-2013001480820-060438,682468.0877840095,4824574.970880215
rideHailAgent-1901-2015000810401-1108365,683536.1991534499,4822622.469002971
rideHailAgent-1804-2015000635597-0103496,687003.4679135031,4822270.116245685
rideHailAgent-407-2015000795744-0107692,687007.5522552127,4823843.243870838
rideHailAgent-1105-2012000169809-03315,680035.1621433028,4821394.435365322
rideHailAgent-10103-2015001195146-1117722,678559.208522972,4819249.648718065
rideHailAgent-1001-2013001182836-055042,680908.9631080412,4823598.538428661
rideHailAgent-10102-2015000727153-2105499,681581.4839678217,4819335.77810132
rideHailAgent-1101-2016000263905-0130994,680640.3324258085,4819309.083005568
rideHailAgent-10103-2015000290126-096620,678846.5567547064,4819732.714063901
rideHailAgent-10401-2012000750507-014817,682500.1496860385,4822643.060288422
rideHailAgent-10401-2015000292529-096883,687041.8876134035,4819567.000667408
rideHailAgent-1804-2016000116811-2127636,682616.3284688198,4820380.422093743
rideHailAgent-1106-2014000360961-069273,678464.1601957008,4822170.724807003
rideHailAgent-1001-2013000178929-033446,681312.7476627826,4823421.870232252
rideHailAgent-1002-2016000772838-1143327,681283.0574397757,4823867.095184064
rideHailAgent-1001-2016000012225-0124613,681953.8137118899,4823492.121447269
rideHailAgent-406-2015001314717-1121095,684481.239509511,4823923.982172233
rideHailAgent-100-2015001265529-0119585,685082.9869220422,4830253.102774622
rideHailAgent-10600-2012000434138-09123,681622.411399813,4821881.191480237
rideHailAgent-300-2012001067422-021668,685148.2509675273,4827747.263744864
rideHailAgent-10600-2013000532687-443382,682093.7624717624,4821176.701180884
rideHailAgent-300-2012000816252-015929,683551.2420458493,4826195.10190823
rideHailAgent-1804-2015001195146-2117938,685493.7420452841,4822890.485771612
rideHailAgent-1801-2012000658783-013190,686647.6935120175,4822213.863553764
rideHailAgent-1105-2013001466281-060091,678499.7407567075,4819476.862779543
rideHailAgent-406-2014001139730-085431,686550.9085372828,4823563.69737611
rideHailAgent-10405-2014001032926-282765,678363.8662433036,4821900.856224147
rideHailAgent-1001-2014000385209-069708,681476.8112366558,4823889.357354869
rideHailAgent-1803-2012000110774-01914,682814.2748876095,4820378.2884896435
rideHailAgent-407-2013000128353-032453,685244.5475792709,4824118.555185613
rideHailAgent-1105-2013000025564-029857,678854.6409227159,4819547.159244711
rideHailAgent-1002-2012000039960-0398,679533.1535191191,4822524.069005207
rideHailAgent-401-2014000550778-073509,686059.1591434046,4823998.857768194
rideHailAgent-1801-2014000292394-268126,682937.6233019803,4821363.485755877
rideHailAgent-900-2015000557350-1101103,681546.6003636493,4823518.548207004
rideHailAgent-300-2012001331164-025930,686306.6173332862,4825911.306697777
rideHailAgent-1002-2012000302158-05992,680098.9206345361,4821211.917792041
rideHailAgent-10102-2016001235624-0152827,678707.6983622629,4819715.234930608
rideHailAgent-202-2016000155763-0128475,681666.157065612,4824580.676299064
rideHailAgent-1106-2012001107632-022357,680505.9021603715,4823511.677055346
rideHailAgent-600-2013000377800-139207,684614.3957055546,4822720.1005083285
rideHailAgent-405-2013000190262-033839,686845.7254436314,4823648.597338137
rideHailAgent-202-2016001467581-0156442,681727.7144220785,4824726.214163677
rideHailAgent-1106-2015001390631-2122389,678603.4497192007,4823019.304382573
rideHailAgent-1002-2013000576300-043938,680034.221488342,4821346.133046234
rideHailAgent-1803-2013000190262-333881,686957.4828589775,4820420.608888409
rideHailAgent-900-2012000963809-319388,680099.1572484657,4823770.772556082
rideHailAgent-900-2013000485454-041611,682312.4822991904,4823415.35944141
rideHailAgent-1500-2014000360961-069259,683462.4298588664,4825084.841045341
rideHailAgent-406-2013000062460-030846,684687.4716610084,4824247.370986961
rideHailAgent-1106-2016001200571-6150637,678417.8459749623,4822159.465893974
rideHailAgent-1803-2013000687337-146810,687115.0176343397,4821986.64480715
rideHailAgent-1105-2015001314717-2120824,678366.3452883704,4819435.21068613
rideHailAgent-10405-2016001519410-0157861,679248.1486772274,4829248.006614445
rideHailAgent-10401-2015000458232-099844,682980.6614407848,4819755.857559207
rideHailAgent-900-2013000055922-030459,682725.3071839131,4823611.551440013
rideHailAgent-407-2014001287076-088974,687199.5136231903,4823208.191112477
rideHailAgent-1700-2015000795744-1107633,684336.9734540392,4823434.4415569175
rideHailAgent-1107-2013000377800-239238,681681.1604380693,4823549.103103412
rideHailAgent-405-2012000353261-36808,686667.6237859706,4824755.12274365
rideHailAgent-10600-2013001034691-052159,680591.6640664467,4820325.781351624
rideHailAgent-500-2014000947834-080445,684539.0001927867,4823481.8922683075
rideHailAgent-1902-2013000606389-144480,684678.5514819215,4822818.375057004
rideHailAgent-10104-2012000397841-27856,684724.317335669,4819140.127900359
rideHailAgent-10600-2015000432212-099582,684035.5582709807,4828671.678219441
rideHailAgent-407-2016000471794-0135613,687135.002702032,4823043.020355298
rideHailAgent-10405-2014000273051-067688,684190.9534897795,4828493.462354938
rideHailAgent-1803-2013000532687-142680,682194.2164610036,4820658.635343785
rideHailAgent-1803-2015000399196-099172,683440.6504646047,4819618.9744787365
rideHailAgent-1002-2016000275343-0131551,678969.0594007983,4822975.092878934
rideHailAgent-10103-2012001333257-026100,681747.0824733371,4821173.376039587
rideHailAgent-1002-2013000211454-034669,680541.3645924228,4824169.02974127
rideHailAgent-10401-2013000258802-035657,682413.2765009374,4820173.235909457
rideHailAgent-1106-2015001110576-0116245,680160.801290898,4821392.111085116
rideHailAgent-1804-2012001254838-124577,684935.4026857693,4824802.4362972295
rideHailAgent-1902-2013001421148-059391,683707.3511667704,4820172.278959449
rideHailAgent-1105-2015000458232-099748,678393.4221581141,4819389.597148085
rideHailAgent-1902-2013000226280-134849,683590.9519757897,4820832.560068492
rideHailAgent-1902-2015000837180-0110106,684109.8977602747,4820393.725743064
rideHailAgent-600-2016001223046-1152013,684151.4914335061,4822802.377785447
rideHailAgent-1803-2015000589630-0102075,681947.908896282,4820306.125503712
rideHailAgent-1101-2014000448294-270547,680339.7696417334,4820813.097070518
rideHailAgent-10104-2015000935346-1112596,683271.3107095431,4818911.395956262
rideHailAgent-300-2016000393167-0133450,685287.8498278399,4828998.460457035
rideHailAgent-900-2014000113616-163926,680909.46095516,4825822.499544105
rideHailAgent-407-2016001210775-0151179,684839.0181484901,4823939.240394489
rideHailAgent-1500-2016000268296-0131333,683416.9218437509,4821300.231953153
rideHailAgent-1902-2015001250406-0119359,685024.3163320612,4819829.240775621
rideHailAgent-1600-2012000202495-04153,683295.4831147238,4821056.042948186
rideHailAgent-408-2015000587248-0101709,684867.9117416419,4825644.593205766
rideHailAgent-1106-2013001034691-052420,678781.6220119824,4822117.550038343
rideHailAgent-1101-2015000605015-0102174,680135.3349461211,4821343.91329535
rideHailAgent-401-2015000726028-1105225,684450.8801338876,4824243.037618699
rideHailAgent-1500-2014001362907-090297,682786.0814195004,4819613.285550844
rideHailAgent-1500-2012000044870-0502,683180.4399335391,4821884.12064159
rideHailAgent-10600-2016000833173-0144630,680581.1895266856,4819363.5744233895
rideHailAgent-1200-2014001205505-087486,680870.1693251424,4823247.324720952
rideHailAgent-407-2015000820305-0109289,687142.244273649,4821982.255453356
rideHailAgent-407-2016000105810-0127139,684776.260655532,4823888.930335818
rideHailAgent-1801-2014000488669-071618,686603.0360006954,4819517.114652572
rideHailAgent-1101-2012000813155-015808,681798.7340464635,4819693.57892396
rideHailAgent-1200-2013001219485-056035,679931.6674632264,4820218.729186062
rideHailAgent-700-2016000607896-1139108,683578.6589236212,4824196.745845946
rideHailAgent-1106-2015000784412-4107021,681651.9582576713,4820958.652280272
rideHailAgent-1105-2013000226280-235105,678499.2685216385,4819681.699835721
rideHailAgent-1901-2012000390854-07640,685043.0119446816,4820932.305158131
rideHailAgent-406-2012001433817-028659,684970.7079957444,4824159.254146654
rideHailAgent-1801-2013000634285-045267,684727.9279866143,4824726.39648848
rideHailAgent-10600-2014000641447-075340,680507.370074959,4822267.040257196
rideHailAgent-1902-2016001487612-1157289,683728.3602508268,4820433.179873609
rideHailAgent-407-2012000963809-219367,687392.7541175322,4822579.024375186
rideHailAgent-1500-2014000901035-079593,683460.6439512166,4821091.072242129
rideHailAgent-1902-2015000207675-095191,685974.1977754039,4819273.102784892
rideHailAgent-408-2016000295788-0131860,684638.243086795,4824228.791377811
rideHailAgent-401-2015000107452-093088,684683.1824220379,4824090.603668772
rideHailAgent-1101-2015001219743-0118164,680194.8470286734,4820678.4060094915
rideHailAgent-1600-2015000875080-1111596,683671.6027846063,4822038.144676415
rideHailAgent-1107-2012001287756-025074,678312.0202502696,4820638.743406801
rideHailAgent-100-2013000676049-046574,683265.072990264,4826252.566402498
rideHailAgent-1500-2016000619248-0139581,683193.7582829733,4823211.0051457975
rideHailAgent-1106-2016000819398-1144294,679885.2900981844,4821629.793294109
rideHailAgent-10102-2013000262864-036048,681865.2795059208,4819493.516854471
rideHailAgent-1200-2014000159546-165107,680658.8518743387,4823338.944446491
rideHailAgent-1106-2012000190101-73909,680289.1158897735,4820496.264131235
rideHailAgent-300-2012000816252-016169,684626.3893454691,4825931.417403091
rideHailAgent-1108-2014001362578-090210,678994.7049441146,4820149.388639595
