TazId,DataType,Value,Hour
440.0,revenue,0.0,7
440.0,pricelevel,1.0,8
440.0,revenue,0.0,8
440.0,pricelevel,1.0,9
440.0,revenue,7.04,9
440.0,pricelevel,1.0,10
440.0,revenue,0.0,10
440.0,pricelevel,1.0,11
440.0,revenue,0.0,11
440.0,pricelevel,1.0,12
440.0,revenue,0.0,12
440.0,pricelevel,1.0,13
440.0,revenue,0.0,13
440.0,pricelevel,1.0,14
440.0,revenue,0.0,14
440.0,pricelevel,1.0,15
440.0,revenue,7.9,15
440.0,pricelevel,1.0,16
440.0,revenue,0.0,16
440.0,pricelevel,1.0,17
440.0,revenue,13.66,17
440.0,pricelevel,1.0,18
440.0,revenue,20.3,18
440.0,pricelevel,1.0,19
440.0,revenue,0.0,19
440.0,pricelevel,1.0,20
440.0,revenue,0.0,20
440.0,pricelevel,1.0,21
440.0,revenue,0.0,21
440.0,pricelevel,1.0,22
440.0,revenue,0.0,22
440.0,pricelevel,1.0,23
440.0,revenue,0.0,23
440.0,pricelevel,1.0,24
440.0,revenue,0.0,24
440.0,pricelevel,1.0,25
440.0,revenue,0.0,25
440.0,pricelevel,1.0,26
440.0,revenue,0.0,26
440.0,pricelevel,1.0,27
440.0,revenue,0.0,27
440.0,pricelevel,1.0,28
440.0,revenue,0.0,28
440.0,pricelevel,1.0,29
440.0,revenue,0.0,29
440.0,pricelevel,1.0,30
440.0,revenue,0.0,30
440.0,pricelevel,1.0,31
440.0,revenue,0.0,31
441.0,pricelevel,1.0,1
441.0,revenue,0.0,1
441.0,pricelevel,1.0,2
441.0,revenue,0.0,2
441.0,pricelevel,1.0,3
441.0,revenue,0.0,3
441.0,pricelevel,1.0,4
441.0,revenue,0.0,4
441.0,pricelevel,1.0,5
441.0,revenue,0.0,5
441.0,pricelevel,1.0,6
441.0,revenue,0.0,6
441.0,pricelevel,1.0,7
441.0,revenue,0.0,7
441.0,pricelevel,1.0,8
441.0,revenue,0.0,8
441.0,pricelevel,1.0,9
441.0,revenue,0.0,9
441.0,pricelevel,1.0,10
441.0,revenue,0.0,10
441.0,pricelevel,1.0,11
441.0,revenue,0.0,11
441.0,pricelevel,1.0,12
441.0,revenue,0.0,12
441.0,pricelevel,1.0,13
441.0,revenue,0.0,13
441.0,pricelevel,1.0,14
441.0,revenue,0.0,14
441.0,pricelevel,1.0,15
441.0,revenue,0.0,15
441.0,pricelevel,1.0,16
441.0,revenue,0.0,16
441.0,pricelevel,1.0,17
441.0,revenue,0.0,17
441.0,pricelevel,1.0,18
441.0,revenue,0.0,18
441.0,pricelevel,1.0,19
441.0,revenue,0.0,19
441.0,pricelevel,1.0,20
441.0,revenue,0.0,20
441.0,pricelevel,1.0,21
441.0,revenue,0.0,21
441.0,pricelevel,1.0,22
441.0,revenue,0.0,22
441.0,pricelevel,1.0,23
441.0,revenue,0.0,23
441.0,pricelevel,1.0,24
441.0,revenue,0.0,24
441.0,pricelevel,1.0,25
441.0,revenue,0.0,25
441.0,pricelevel,1.0,26
441.0,revenue,0.0,26
441.0,pricelevel,1.0,27
441.0,revenue,0.0,27
441.0,pricelevel,1.0,28
441.0,revenue,0.0,28
441.0,pricelevel,1.0,29
441.0,revenue,0.0,29
441.0,pricelevel,1.0,30
441.0,revenue,0.0,30
441.0,pricelevel,1.0,31
441.0,revenue,0.0,31
442.0,pricelevel,1.0,1
442.0,revenue,0.0,1
442.0,pricelevel,1.0,2
442.0,revenue,0.0,2
442.0,pricelevel,1.0,3
442.0,revenue,0.0,3
442.0,pricelevel,1.0,4
442.0,revenue,0.0,4
442.0,pricelevel,1.0,5
442.0,revenue,0.0,5
442.0,pricelevel,1.0,6
442.0,revenue,0.0,6
442.0,pricelevel,1.0,7
442.0,revenue,0.0,7
442.0,pricelevel,1.0,8
442.0,revenue,0.0,8
442.0,pricelevel,1.0,9
442.0,revenue,0.0,9
442.0,pricelevel,1.0,10
442.0,revenue,0.0,10
442.0,pricelevel,1.0,11
442.0,revenue,0.0,11
442.0,pricelevel,1.0,12
442.0,revenue,0.0,12
442.0,pricelevel,1.0,13
442.0,revenue,0.0,13
442.0,pricelevel,1.0,14
442.0,revenue,0.0,14
442.0,pricelevel,1.0,15
442.0,revenue,0.0,15
442.0,pricelevel,1.0,16
442.0,revenue,0.0,16
442.0,pricelevel,1.0,17
442.0,revenue,0.0,17
442.0,pricelevel,1.0,18
442.0,revenue,0.0,18
442.0,pricelevel,1.0,19
442.0,revenue,0.0,19
442.0,pricelevel,1.0,20
442.0,revenue,0.0,20
442.0,pricelevel,1.0,21
442.0,revenue,0.0,21
442.0,pricelevel,1.0,22
442.0,revenue,0.0,22
442.0,pricelevel,1.0,23
442.0,revenue,0.0,23
442.0,pricelevel,1.0,24
442.0,revenue,0.0,24
442.0,pricelevel,1.0,25
442.0,revenue,0.0,25
442.0,pricelevel,1.0,26
442.0,revenue,0.0,26
442.0,pricelevel,1.0,27
442.0,revenue,0.0,27
442.0,pricelevel,1.0,28
442.0,revenue,0.0,28
442.0,pricelevel,1.0,29
442.0,revenue,0.0,29
442.0,pricelevel,1.0,30
442.0,revenue,0.0,30
442.0,pricelevel,1.0,31
442.0,revenue,0.0,31
443.0,pricelevel,1.0,1
443.0,revenue,0.0,1
443.0,pricelevel,1.0,2
443.0,revenue,0.0,2
443.0,pricelevel,1.0,3
443.0,revenue,0.0,3
443.0,pricelevel,1.0,4
443.0,revenue,0.0,4
443.0,pricelevel,1.0,5
443.0,revenue,0.0,5
443.0,pricelevel,1.0,6
443.0,revenue,0.0,6
443.0,pricelevel,1.0,7
443.0,revenue,0.0,7
443.0,pricelevel,1.0,8
443.0,revenue,0.0,8
443.0,pricelevel,1.0,9
443.0,revenue,175.3,9
443.0,pricelevel,1.0,10
443.0,revenue,12.98,10
443.0,pricelevel,1.0,11
443.0,revenue,26.49,11
443.0,pricelevel,1.0,12
443.0,revenue,197.73,12
443.0,pricelevel,1.0,13
443.0,revenue,0.0,13
443.0,pricelevel,1.0,14
443.0,revenue,66.33,14
443.0,pricelevel,1.0,15
443.0,revenue,15.4,15
443.0,pricelevel,1.0,16
443.0,revenue,29.28,16
443.0,pricelevel,1.0,17
443.0,revenue,21.55,17
443.0,pricelevel,1.0,18
443.0,revenue,15.82,18
443.0,pricelevel,1.0,19
443.0,revenue,0.0,19
443.0,pricelevel,1.0,20
443.0,revenue,0.0,20
443.0,pricelevel,1.0,21
443.0,revenue,0.0,21
443.0,pricelevel,1.0,22
443.0,revenue,0.0,22
443.0,pricelevel,1.0,23
443.0,revenue,0.0,23
443.0,pricelevel,1.0,24
443.0,revenue,0.0,24
443.0,pricelevel,1.0,25
443.0,revenue,0.0,25
443.0,pricelevel,1.0,26
443.0,revenue,0.0,26
443.0,pricelevel,1.0,27
443.0,revenue,0.0,27
443.0,pricelevel,1.0,28
443.0,revenue,0.0,28
443.0,pricelevel,1.0,29
443.0,revenue,0.0,29
443.0,pricelevel,1.0,30
443.0,revenue,0.0,30
443.0,pricelevel,1.0,31
443.0,revenue,0.0,31
444.0,pricelevel,1.0,1
444.0,revenue,0.0,1
444.0,pricelevel,1.0,2
444.0,revenue,0.0,2
444.0,pricelevel,1.0,3
444.0,revenue,0.0,3
444.0,pricelevel,1.0,4
444.0,revenue,0.0,4
444.0,pricelevel,1.0,5
444.0,revenue,0.0,5
444.0,pricelevel,1.0,6
444.0,revenue,0.0,6
444.0,pricelevel,1.0,7
444.0,revenue,0.0,7
444.0,pricelevel,1.0,8
444.0,revenue,0.0,8
444.0,pricelevel,1.0,9
444.0,revenue,0.0,9
444.0,pricelevel,1.0,10
444.0,revenue,0.0,10
444.0,pricelevel,1.0,11
444.0,revenue,0.0,11
444.0,pricelevel,1.0,12
444.0,revenue,0.0,12
444.0,pricelevel,1.0,13
444.0,revenue,0.0,13
444.0,pricelevel,1.0,14
444.0,revenue,0.0,14
444.0,pricelevel,1.0,15
444.0,revenue,0.0,15
444.0,pricelevel,1.0,16
444.0,revenue,0.0,16
444.0,pricelevel,1.0,17
444.0,revenue,0.0,17
444.0,pricelevel,1.0,18
444.0,revenue,0.0,18
444.0,pricelevel,1.0,19
444.0,revenue,0.0,19
444.0,pricelevel,1.0,20
444.0,revenue,0.0,20
444.0,pricelevel,1.0,21
444.0,revenue,0.0,21
444.0,pricelevel,1.0,22
444.0,revenue,0.0,22
444.0,pricelevel,1.0,23
444.0,revenue,0.0,23
444.0,pricelevel,1.0,24
444.0,revenue,0.0,24
444.0,pricelevel,1.0,25
444.0,revenue,0.0,25
444.0,pricelevel,1.0,26
444.0,revenue,0.0,26
444.0,pricelevel,1.0,27
444.0,revenue,0.0,27
444.0,pricelevel,1.0,28
444.0,revenue,0.0,28
444.0,pricelevel,1.0,29
444.0,revenue,0.0,29
444.0,pricelevel,1.0,30
444.0,revenue,0.0,30
444.0,pricelevel,1.0,31
444.0,revenue,0.0,31
445.0,pricelevel,1.0,1
445.0,revenue,0.0,1
445.0,pricelevel,1.0,2
445.0,revenue,0.0,2
445.0,pricelevel,1.0,3
445.0,revenue,0.0,3
445.0,pricelevel,1.0,4
445.0,revenue,0.0,4
445.0,pricelevel,1.0,5
445.0,revenue,0.0,5
445.0,pricelevel,1.0,6
445.0,revenue,0.0,6
445.0,pricelevel,1.0,7
445.0,revenue,0.0,7
445.0,pricelevel,1.0,8
445.0,revenue,25.71,8
445.0,pricelevel,1.0,9
445.0,revenue,24.06,9
445.0,pricelevel,1.0,10
445.0,revenue,22.16,10
445.0,pricelevel,1.0,11
445.0,revenue,5.44,11
445.0,pricelevel,1.0,12
445.0,revenue,0.0,12
445.0,pricelevel,1.0,13
445.0,revenue,5.91,13
445.0,pricelevel,1.0,14
445.0,revenue,0.0,14
445.0,pricelevel,1.0,15
445.0,revenue,0.0,15
445.0,pricelevel,1.0,16
445.0,revenue,0.0,16
445.0,pricelevel,1.0,17
445.0,revenue,0.0,17
445.0,pricelevel,1.0,18
445.0,revenue,0.0,18
445.0,pricelevel,1.0,19
445.0,revenue,0.0,19
445.0,pricelevel,1.0,20
445.0,revenue,0.0,20
445.0,pricelevel,1.0,21
445.0,revenue,0.0,21
445.0,pricelevel,1.0,22
445.0,revenue,0.0,22
445.0,pricelevel,1.0,23
445.0,revenue,0.0,23
445.0,pricelevel,1.0,24
445.0,revenue,0.0,24
445.0,pricelevel,1.0,25
445.0,revenue,0.0,25
445.0,pricelevel,1.0,26
445.0,revenue,0.0,26
445.0,pricelevel,1.0,27
445.0,revenue,0.0,27
445.0,pricelevel,1.0,28
445.0,revenue,0.0,28
445.0,pricelevel,1.0,29
445.0,revenue,0.0,29
445.0,pricelevel,1.0,30
445.0,revenue,0.0,30
445.0,pricelevel,1.0,31
445.0,revenue,0.0,31
446.0,pricelevel,1.0,1
446.0,revenue,0.0,1
446.0,pricelevel,1.0,2
446.0,revenue,0.0,2
446.0,pricelevel,1.0,3
446.0,revenue,0.0,3
446.0,pricelevel,1.0,4
446.0,revenue,0.0,4
446.0,pricelevel,1.0,5
446.0,revenue,0.0,5
446.0,pricelevel,1.0,6
446.0,revenue,0.0,6
446.0,pricelevel,1.0,7
446.0,revenue,0.0,7
446.0,pricelevel,1.0,8
446.0,revenue,47.9,8
446.0,pricelevel,1.0,9
446.0,revenue,70.07,9
446.0,pricelevel,1.0,10
446.0,revenue,0.0,10
446.0,pricelevel,1.0,11
446.0,revenue,0.0,11
446.0,pricelevel,1.0,12
446.0,revenue,0.0,12
446.0,pricelevel,1.0,13
446.0,revenue,43.22,13
446.0,pricelevel,1.0,14
446.0,revenue,44.31,14
446.0,pricelevel,1.0,15
446.0,revenue,0.0,15
446.0,pricelevel,1.0,16
446.0,revenue,43.11,16
446.0,pricelevel,1.0,17
446.0,revenue,0.0,17
446.0,pricelevel,1.0,18
446.0,revenue,0.0,18
446.0,pricelevel,1.0,19
446.0,revenue,0.0,19
446.0,pricelevel,1.0,20
446.0,revenue,0.0,20
446.0,pricelevel,1.0,21
446.0,revenue,0.0,21
446.0,pricelevel,1.0,22
446.0,revenue,0.0,22
446.0,pricelevel,1.0,23
446.0,revenue,0.0,23
446.0,pricelevel,1.0,24
446.0,revenue,0.0,24
446.0,pricelevel,1.0,25
446.0,revenue,0.0,25
446.0,pricelevel,1.0,26
446.0,revenue,0.0,26
446.0,pricelevel,1.0,27
446.0,revenue,0.0,27
446.0,pricelevel,1.0,28
446.0,revenue,0.0,28
446.0,pricelevel,1.0,29
446.0,revenue,0.0,29
446.0,pricelevel,1.0,30
446.0,revenue,0.0,30
446.0,pricelevel,1.0,31
446.0,revenue,0.0,31
447.0,pricelevel,1.0,1
447.0,revenue,0.0,1
447.0,pricelevel,1.0,2
447.0,revenue,0.0,2
447.0,pricelevel,1.0,3
447.0,revenue,0.0,3
447.0,pricelevel,1.0,4
447.0,revenue,0.0,4
447.0,pricelevel,1.0,5
447.0,revenue,0.0,5
447.0,pricelevel,1.0,6
447.0,revenue,0.0,6
447.0,pricelevel,1.0,7
447.0,revenue,0.0,7
447.0,pricelevel,1.0,8
447.0,revenue,21.96,8
447.0,pricelevel,1.0,9
447.0,revenue,5.23,9
447.0,pricelevel,1.0,10
447.0,revenue,17.94,10
447.0,pricelevel,1.0,11
447.0,revenue,6.22,11
447.0,pricelevel,1.0,12
447.0,revenue,0.0,12
447.0,pricelevel,1.0,13
447.0,revenue,0.0,13
447.0,pricelevel,1.0,14
447.0,revenue,17.5,14
447.0,pricelevel,1.0,15
447.0,revenue,19.53,15
447.0,pricelevel,1.0,16
447.0,revenue,10.78,16
447.0,pricelevel,1.0,17
447.0,revenue,0.0,17
447.0,pricelevel,1.0,18
447.0,revenue,28.02,18
447.0,pricelevel,1.0,19
447.0,revenue,43.78,19
447.0,pricelevel,1.0,20
447.0,revenue,0.0,20
447.0,pricelevel,1.0,21
447.0,revenue,0.0,21
447.0,pricelevel,1.0,22
447.0,revenue,0.0,22
447.0,pricelevel,1.0,23
447.0,revenue,0.0,23
447.0,pricelevel,1.0,24
447.0,revenue,0.0,24
447.0,pricelevel,1.0,25
447.0,revenue,0.0,25
447.0,pricelevel,1.0,26
447.0,revenue,0.0,26
447.0,pricelevel,1.0,27
447.0,revenue,0.0,27
447.0,pricelevel,1.0,28
447.0,revenue,0.0,28
447.0,pricelevel,1.0,29
447.0,revenue,0.0,29
447.0,pricelevel,1.0,30
447.0,revenue,0.0,30
447.0,pricelevel,1.0,31
447.0,revenue,0.0,31
448.0,pricelevel,1.0,1
448.0,revenue,0.0,1
448.0,pricelevel,1.0,2
448.0,revenue,0.0,2
448.0,pricelevel,1.0,3
448.0,revenue,0.0,3
448.0,pricelevel,1.0,4
448.0,revenue,0.0,4
448.0,pricelevel,1.0,5
448.0,revenue,0.0,5
448.0,pricelevel,1.0,6
448.0,revenue,0.0,6
448.0,pricelevel,1.0,7
448.0,revenue,0.0,7
448.0,pricelevel,1.0,8
448.0,revenue,42.14,8
448.0,pricelevel,1.0,9
448.0,revenue,8.78,9
448.0,pricelevel,1.0,10
448.0,revenue,0.0,10
448.0,pricelevel,1.0,11
448.0,revenue,236.04,11
448.0,pricelevel,1.0,12
448.0,revenue,176.12,12
448.0,pricelevel,1.0,13
448.0,revenue,48.73,13
448.0,pricelevel,1.0,14
448.0,revenue,64.52,14
448.0,pricelevel,1.0,15
448.0,revenue,194.81,15
448.0,pricelevel,1.0,16
448.0,revenue,65.88,16
448.0,pricelevel,1.0,17
448.0,revenue,265.21,17
448.0,pricelevel,1.0,18
448.0,revenue,1387.3,18
448.0,pricelevel,1.0,19
448.0,revenue,423.92,19
448.0,pricelevel,1.0,20
448.0,revenue,606.32,20
448.0,pricelevel,1.0,21
448.0,revenue,285.41,21
448.0,pricelevel,1.0,22
448.0,revenue,0.0,22
448.0,pricelevel,1.0,23
448.0,revenue,0.0,23
448.0,pricelevel,1.0,24
448.0,revenue,0.0,24
448.0,pricelevel,1.0,25
448.0,revenue,0.0,25
448.0,pricelevel,1.0,26
448.0,revenue,0.0,26
448.0,pricelevel,1.0,27
448.0,revenue,0.0,27
448.0,pricelevel,1.0,28
448.0,revenue,0.0,28
448.0,pricelevel,1.0,29
448.0,revenue,0.0,29
448.0,pricelevel,1.0,30
448.0,revenue,0.0,30
448.0,pricelevel,1.0,31
448.0,revenue,0.0,31
449.0,pricelevel,1.0,1
449.0,revenue,0.0,1
449.0,pricelevel,1.0,2
449.0,revenue,0.0,2
449.0,pricelevel,1.0,3
449.0,revenue,0.0,3
449.0,pricelevel,1.0,4
449.0,revenue,0.0,4
449.0,pricelevel,1.0,5
449.0,revenue,0.0,5
449.0,pricelevel,1.0,6
449.0,revenue,0.0,6
449.0,pricelevel,1.0,7
449.0,revenue,0.0,7
449.0,pricelevel,1.0,8
449.0,revenue,36.22,8
449.0,pricelevel,1.0,9
449.0,revenue,45.14,9
449.0,pricelevel,1.0,10
449.0,revenue,8.86,10
449.0,pricelevel,1.0,11
449.0,revenue,0.0,11
449.0,pricelevel,1.0,12
449.0,revenue,0.0,12
449.0,pricelevel,1.0,13
449.0,revenue,21.02,13
449.0,pricelevel,1.0,14
449.0,revenue,24.46,14
449.0,pricelevel,1.0,15
449.0,revenue,0.0,15
449.0,pricelevel,1.0,16
449.0,revenue,0.0,16
449.0,pricelevel,1.0,17
449.0,revenue,0.0,17
449.0,pricelevel,1.0,18
449.0,revenue,1151.41,18
449.0,pricelevel,1.0,19
449.0,revenue,29.93,19
449.0,pricelevel,1.0,20
449.0,revenue,0.0,20
449.0,pricelevel,1.0,21
449.0,revenue,85.24,21
449.0,pricelevel,1.0,22
449.0,revenue,0.0,22
449.0,pricelevel,1.0,23
449.0,revenue,0.0,23
449.0,pricelevel,1.0,24
449.0,revenue,0.0,24
449.0,pricelevel,1.0,25
449.0,revenue,0.0,25
449.0,pricelevel,1.0,26
449.0,revenue,0.0,26
449.0,pricelevel,1.0,27
449.0,revenue,0.0,27
449.0,pricelevel,1.0,28
449.0,revenue,0.0,28
449.0,pricelevel,1.0,29
449.0,revenue,0.0,29
449.0,pricelevel,1.0,30
449.0,revenue,0.0,30
449.0,pricelevel,1.0,31
449.0,revenue,0.0,31
450.0,pricelevel,1.0,1
450.0,revenue,0.0,1
450.0,pricelevel,1.0,2
450.0,revenue,0.0,2
450.0,pricelevel,1.0,3
450.0,revenue,0.0,3
450.0,pricelevel,1.0,4
450.0,revenue,0.0,4
450.0,pricelevel,1.0,5
450.0,revenue,0.0,5
450.0,pricelevel,1.0,6
450.0,revenue,0.0,6
450.0,pricelevel,1.0,7
450.0,revenue,0.0,7
450.0,pricelevel,1.0,8
450.0,revenue,51.48,8
450.0,pricelevel,1.0,9
450.0,revenue,97.24,9
450.0,pricelevel,1.0,10
450.0,revenue,8.0,10
450.0,pricelevel,1.0,11
450.0,revenue,6.95,11
450.0,pricelevel,1.0,12
450.0,revenue,22.55,12
450.0,pricelevel,1.0,13
450.0,revenue,46.74,13
450.0,pricelevel,1.0,14
450.0,revenue,37.43,14
450.0,pricelevel,1.0,15
450.0,revenue,16.29,15
450.0,pricelevel,1.0,16
450.0,revenue,35.04,16
450.0,pricelevel,1.0,17
450.0,revenue,15.19,17
450.0,pricelevel,1.0,18
450.0,revenue,10.16,18
450.0,pricelevel,1.0,19
450.0,revenue,0.0,19
450.0,pricelevel,1.0,20
450.0,revenue,0.0,20
450.0,pricelevel,1.0,21
450.0,revenue,0.0,21
450.0,pricelevel,1.0,22
450.0,revenue,0.0,22
450.0,pricelevel,1.0,23
450.0,revenue,0.0,23
450.0,pricelevel,1.0,24
450.0,revenue,0.0,24
450.0,pricelevel,1.0,25
450.0,revenue,0.0,25
450.0,pricelevel,1.0,26
450.0,revenue,0.0,26
450.0,pricelevel,1.0,27
450.0,revenue,0.0,27
450.0,pricelevel,1.0,28
450.0,revenue,0.0,28
450.0,pricelevel,1.0,29
450.0,revenue,0.0,29
450.0,pricelevel,1.0,30
450.0,revenue,0.0,30
450.0,pricelevel,1.0,31
450.0,revenue,0.0,31
451.0,pricelevel,1.0,1
451.0,revenue,0.0,1
451.0,pricelevel,1.0,2
451.0,revenue,0.0,2
451.0,pricelevel,1.0,3
451.0,revenue,0.0,3
451.0,pricelevel,1.0,4
451.0,revenue,0.0,4
451.0,pricelevel,1.0,5
451.0,revenue,0.0,5
451.0,pricelevel,1.0,6
451.0,revenue,0.0,6
451.0,pricelevel,1.0,7
451.0,revenue,0.0,7
451.0,pricelevel,1.0,8
451.0,revenue,3.08,8
451.0,pricelevel,1.0,9
451.0,revenue,0.0,9
451.0,pricelevel,1.0,10
451.0,revenue,0.0,10
451.0,pricelevel,1.0,11
451.0,revenue,78.38,11
451.0,pricelevel,1.0,12
451.0,revenue,33.64,12
451.0,pricelevel,1.0,13
451.0,revenue,0.0,13
451.0,pricelevel,1.0,14
451.0,revenue,7.36,14
451.0,pricelevel,1.0,15
451.0,revenue,16.35,15
451.0,pricelevel,1.0,16
451.0,revenue,0.0,16
451.0,pricelevel,1.0,17
451.0,revenue,7.09,17
451.0,pricelevel,1.0,18
451.0,revenue,0.0,18
451.0,pricelevel,1.0,19
451.0,revenue,14.28,19
451.0,pricelevel,1.0,20
451.0,revenue,22.04,20
451.0,pricelevel,1.0,21
451.0,revenue,0.0,21
451.0,pricelevel,1.0,22
451.0,revenue,0.0,22
451.0,pricelevel,1.0,23
451.0,revenue,0.0,23
451.0,pricelevel,1.0,24
451.0,revenue,0.0,24
451.0,pricelevel,1.0,25
451.0,revenue,0.0,25
451.0,pricelevel,1.0,26
451.0,revenue,0.0,26
451.0,pricelevel,1.0,27
451.0,revenue,0.0,27
451.0,pricelevel,1.0,28
451.0,revenue,0.0,28
451.0,pricelevel,1.0,29
451.0,revenue,0.0,29
451.0,pricelevel,1.0,30
451.0,revenue,0.0,30
451.0,pricelevel,1.0,31
451.0,revenue,0.0,31
452.0,pricelevel,1.0,1
452.0,revenue,0.0,1
452.0,pricelevel,1.0,2
452.0,revenue,0.0,2
452.0,pricelevel,1.0,3
452.0,revenue,0.0,3
452.0,pricelevel,1.0,4
452.0,revenue,0.0,4
452.0,pricelevel,1.0,5
452.0,revenue,0.0,5
452.0,pricelevel,1.0,6
452.0,revenue,0.0,6
452.0,pricelevel,1.0,7
452.0,revenue,0.0,7
452.0,pricelevel,1.0,8
452.0,revenue,8.38,8
452.0,pricelevel,1.0,9
452.0,revenue,39.16,9
452.0,pricelevel,1.0,10
452.0,revenue,36.02,10
452.0,pricelevel,1.0,11
452.0,revenue,0.0,11
452.0,pricelevel,1.0,12
452.0,revenue,47.42,12
452.0,pricelevel,1.0,13
452.0,revenue,0.0,13
452.0,pricelevel,1.0,14
452.0,revenue,143.23,14
452.0,pricelevel,1.0,15
452.0,revenue,356.69,15
452.0,pricelevel,1.0,16
452.0,revenue,0.0,16
452.0,pricelevel,1.0,17
452.0,revenue,17.24,17
452.0,pricelevel,1.0,18
452.0,revenue,979.74,18
452.0,pricelevel,1.0,19
452.0,revenue,246.74,19
452.0,pricelevel,1.0,20
452.0,revenue,142.05,20
452.0,pricelevel,1.0,21
452.0,revenue,94.74,21
452.0,pricelevel,1.0,22
452.0,revenue,0.0,22
452.0,pricelevel,1.0,23
452.0,revenue,0.0,23
452.0,pricelevel,1.0,24
452.0,revenue,0.0,24
452.0,pricelevel,1.0,25
452.0,revenue,0.0,25
452.0,pricelevel,1.0,26
452.0,revenue,0.0,26
452.0,pricelevel,1.0,27
452.0,revenue,0.0,27
452.0,pricelevel,1.0,28
452.0,revenue,0.0,28
452.0,pricelevel,1.0,29
452.0,revenue,0.0,29
452.0,pricelevel,1.0,30
452.0,revenue,0.0,30
452.0,pricelevel,1.0,31
452.0,revenue,0.0,31
453.0,pricelevel,1.0,1
453.0,revenue,0.0,1
453.0,pricelevel,1.0,2
453.0,revenue,0.0,2
453.0,pricelevel,1.0,3
453.0,revenue,0.0,3
453.0,pricelevel,1.0,4
453.0,revenue,0.0,4
453.0,pricelevel,1.0,5
453.0,revenue,0.0,5
453.0,pricelevel,1.0,6
453.0,revenue,0.0,6
453.0,pricelevel,1.0,7
453.0,revenue,0.0,7
453.0,pricelevel,1.0,8
453.0,revenue,350.02,8
453.0,pricelevel,1.0,9
453.0,revenue,1378.88,9
453.0,pricelevel,1.0,10
453.0,revenue,147.35,10
453.0,pricelevel,1.0,11
453.0,revenue,0.0,11
453.0,pricelevel,1.0,12
453.0,revenue,24.16,12
453.0,pricelevel,1.0,13
453.0,revenue,646.46,13
453.0,pricelevel,1.0,14
453.0,revenue,269.5,14
453.0,pricelevel,1.0,15
453.0,revenue,125.93,15
453.0,pricelevel,1.0,16
453.0,revenue,132.19,16
453.0,pricelevel,1.0,17
453.0,revenue,659.81,17
453.0,pricelevel,1.0,18
453.0,revenue,896.77,18
453.0,pricelevel,1.0,19
453.0,revenue,336.52,19
453.0,pricelevel,1.0,20
453.0,revenue,0.0,20
453.0,pricelevel,1.0,21
453.0,revenue,0.0,21
453.0,pricelevel,1.0,22
453.0,revenue,0.0,22
453.0,pricelevel,1.0,23
453.0,revenue,0.0,23
453.0,pricelevel,1.0,24
453.0,revenue,0.0,24
453.0,pricelevel,1.0,25
453.0,revenue,0.0,25
453.0,pricelevel,1.0,26
453.0,revenue,0.0,26
453.0,pricelevel,1.0,27
453.0,revenue,0.0,27
453.0,pricelevel,1.0,28
453.0,revenue,0.0,28
453.0,pricelevel,1.0,29
453.0,revenue,0.0,29
453.0,pricelevel,1.0,30
453.0,revenue,0.0,30
453.0,pricelevel,1.0,31
453.0,revenue,0.0,31
454.0,pricelevel,1.0,1
454.0,revenue,0.0,1
454.0,pricelevel,1.0,2
454.0,revenue,0.0,2
454.0,pricelevel,1.0,3
454.0,revenue,0.0,3
454.0,pricelevel,1.0,4
454.0,revenue,0.0,4
454.0,pricelevel,1.0,5
454.0,revenue,0.0,5
454.0,pricelevel,1.0,6
454.0,revenue,0.0,6
454.0,pricelevel,1.0,7
454.0,revenue,0.0,7
454.0,pricelevel,1.0,8
454.0,revenue,0.0,8
454.0,pricelevel,1.0,9
454.0,revenue,0.0,9
454.0,pricelevel,1.0,10
454.0,revenue,0.0,10
454.0,pricelevel,1.0,11
454.0,revenue,0.0,11
454.0,pricelevel,1.0,12
454.0,revenue,0.0,12
454.0,pricelevel,1.0,13
454.0,revenue,0.0,13
454.0,pricelevel,1.0,14
454.0,revenue,0.0,14
454.0,pricelevel,1.0,15
454.0,revenue,0.0,15
454.0,pricelevel,1.0,16
454.0,revenue,0.0,16
454.0,pricelevel,1.0,17
454.0,revenue,0.0,17
454.0,pricelevel,1.0,18
454.0,revenue,0.0,18
454.0,pricelevel,1.0,19
454.0,revenue,0.0,19
454.0,pricelevel,1.0,20
454.0,revenue,0.0,20
454.0,pricelevel,1.0,21
454.0,revenue,0.0,21
454.0,pricelevel,1.0,22
454.0,revenue,0.0,22
454.0,pricelevel,1.0,23
454.0,revenue,0.0,23
454.0,pricelevel,1.0,24
454.0,revenue,0.0,24
454.0,pricelevel,1.0,25
454.0,revenue,0.0,25
454.0,pricelevel,1.0,26
454.0,revenue,0.0,26
454.0,pricelevel,1.0,27
454.0,revenue,0.0,27
454.0,pricelevel,1.0,28
454.0,revenue,0.0,28
454.0,pricelevel,1.0,29
454.0,revenue,0.0,29
454.0,pricelevel,1.0,30
454.0,revenue,0.0,30
454.0,pricelevel,1.0,31
454.0,revenue,0.0,31
455.0,pricelevel,1.0,1
455.0,revenue,0.0,1
455.0,pricelevel,1.0,2
455.0,revenue,0.0,2
455.0,pricelevel,1.0,3
455.0,revenue,0.0,3
455.0,pricelevel,1.0,4
455.0,revenue,0.0,4
455.0,pricelevel,1.0,5
455.0,revenue,0.0,5
455.0,pricelevel,1.0,6
455.0,revenue,0.0,6
455.0,pricelevel,1.0,7
455.0,revenue,0.0,7
455.0,pricelevel,1.0,8
